"","Cell.1","Cell.2","Cell.3","Cell.4","Cell.5","Cell.6","Cell.7","Cell.8","Cell.9","Cell.10","Cell.11","Cell.12","Cell.13","Cell.14","Cell.15","Cell.16","Cell.17","Cell.18","Cell.19","Cell.20","Cell.21","Cell.22","Cell.23","Cell.24","Cell.25","Cell.26","Cell.27","Cell.28","Cell.29","Cell.30","Cell.31","Cell.32","Cell.33","Cell.34","Cell.35","Cell.36","Cell.37","Cell.38","Cell.39","Cell.40","Cell.41","Cell.42","Cell.43","Cell.44","Cell.45","Cell.46","Cell.47","Cell.48","Cell.49","Cell.50","Cell.51","Cell.52","Cell.53","Cell.54","Cell.55","Cell.56","Cell.57","Cell.58","Cell.59","Cell.60","Cell.61","Cell.62","Cell.63","Cell.64","Cell.65","Cell.66","Cell.67","Cell.68","Cell.69","Cell.70","Cell.71","Cell.72","Cell.73","Cell.74","Cell.75","Cell.76","Cell.77","Cell.78","Cell.79","Cell.80","Cell.81"
"H2-Ab1",1.14815899928532,1.14815899928532,-0.592217222332031,0.453142014733359,0.842112893641411,-2.01625631428528,-2.01625631428528,-0.183708312313183,-0.0575314091091139,-0.028746370907713,1.14815899928532,-1.88381530950371,-0.497957408118116,-0.791624455882669,0.476408677735528,0.138892918928426,0.535321061619224,0.111450188207919,0.195120687850334,-2.01625631428528,0.210631796518446,0.21257068510196,1.14815899928532,0.0465719932980256,1.14815899928532,-0.297207867086583,0.504746280109964,0.0804279708716941,0.679544543177539,1.09953763942182,0.351424936736698,0.249857004015693,0.839428278679622,-2.01625631428528,0.163352744135834,0.937267579509255,-0.988347074471519,-2.01625631428528,0.727569321938426,0.766347093608708,-0.311078377722491,0.899235534217248,0.434051419449529,1.03734405947371,-0.157309598522261,1.02750047128049,0.0340437901430117,-0.0796049099060434,-1.19461499070228,-0.368797599400948,0.911465446820953,-0.261413000929401,1.14815899928532,-0.742853950743508,-0.263799325339879,-1.18178849699596,-0.0321767122477763,0.396615955260141,0.841963748365756,0.519660807675457,1.06493593546987,0.959341080306184,0.799606490079757,0.794833841258799,0.530846703349576,0.959639370857494,-2.01625631428528,-0.929882126414787,-2.01625631428528,1.14815899928532,-2.01625631428528,-1.48768545736422,-0.579987309728326,-1.06635005363905,1.12116370439178,0.0450805405414765,-2.01625631428528,-0.128673705596514,1.14815899928532,1.14815899928532,-0.0790083288034238
"Rpl13a",0.556016104087151,0.972606006541979,-0.745583778231963,1.27189603936266,-0.233906938266396,-1.38820000755658,-1.11969631925781,-0.0308729446471581,1.59495780656103,-0.569439123498956,1.13160383647797,-1.40144982671791,0.985466125139744,1.59495780656103,-0.362508124244033,0.987024927394018,1.59495780656103,-1.40144982671791,-0.674658275662478,-1.06942494655747,0.39545947189689,-0.164929938514754,1.1721326950891,-0.541380682922019,0.632397414546594,-1.40144982671791,0.835431408165834,-0.442786440339163,-0.750260184994786,-1.15282086716115,-0.289244418293136,-0.803259461640114,1.59495780656103,-1.20270253929793,-0.644261631704127,1.21344095482737,-1.40144982671791,0.515876946039586,-0.59360055844021,1.15186826578353,-0.631011812542794,0.435988330508023,0.351813008777205,0.396628573587593,-1.40144982671791,-0.475131587115356,-0.80170065938584,0.122279376835303,-0.589313852240955,0.00186190269260387,1.04509031136574,-0.0281450407021773,1.59495780656103,0.202947393494002,-1.12515212714778,-1.40144982671791,-0.283009209276039,0.764895606159916,0.577449635083422,1.27930035007047,0.652272143288592,-0.966543997775356,0.893886492701122,1.59495780656103,0.704881719370354,1.22318346891659,-1.30441438638933,-1.14151955081766,0.0751256086435023,-0.862104246738974,-0.578012535897466,-1.40144982671791,-0.175451853731106,1.59495780656103,0.520943053365976,-0.228061429812867,-1.40144982671791,-1.40144982671791,1.59495780656103,1.59495780656103,-0.842229517996975
"1500012F01Rik",-0.307470956270203,1.68985430964957,-0.324668098781199,1.68985430964957,0.49710963977989,0.411431019055471,1.32226538847706,-1.36048884323805,1.68985430964957,-0.124444225260336,1.184074064728,-1.36048884323805,1.23443712493877,0.900628305127149,-0.0095918806333369,-0.193539887134867,0.330972959450462,-1.02729420708754,-0.956663086060241,0.442140202110818,-0.752447018742183,-0.240524937209547,1.68985430964957,-0.0240251966693505,0.987228201343228,-1.16487134717549,0.494652905135461,0.969416875171127,-0.29211636474253,-0.452418300291442,-0.109396725563215,-1.36048884323805,1.68985430964957,-1.14798129649505,0.105567555824213,1.68985430964957,-1.17654083673653,-1.09270476699543,-0.552530237051873,1.68985430964957,-0.540246563829734,0.0877562296521128,-0.910292219646667,-0.536868553693646,-0.535333094540879,-0.380251720111377,-0.776707273355907,-1.34513425171038,-0.837204363974941,0.0478342916801619,0.697026421470198,-0.088514481085579,1.0111813641264,0.381950203322338,-1.15105221480059,-1.36048884323805,-0.180642030251621,-0.792676048544688,0.854871622374682,1.13094717804225,-0.165594530554501,0.567740760807187,0.147024952948932,1.65023946350817,-1.36048884323805,-0.809873191055682,0.199230564143022,-0.232540549615157,1.32349375579928,-1.36048884323805,-0.780085283491995,-1.36048884323805,-1.01224670739042,1.68985430964957,1.28080799135235,-0.0464429002997534,-1.36048884323805,-1.36048884323805,1.68985430964957,0.648198820412197,-0.801581711630738
"AW112010",0.617522537683254,1.5142448893197,-1.20944846269294,0.0696434293242156,0.377745855868494,-1.51245828714558,1.05506193405674,-0.847024947171157,1.5142448893197,-1.2667402362239,0.792156351075776,-1.51245828714558,-0.702522362820845,1.5142448893197,0.754174027142287,1.5142448893197,1.24221506092455,0.678845954536765,1.07797864346913,-0.442799656147156,-1.10929395489067,1.08455658783749,-0.681939762700463,-1.51245828714558,0.243004092193826,-1.10653546209103,-0.669208257471361,0.526280083541355,-1.51245828714558,-0.730956057832507,-0.659023053288078,1.19404753280777,1.5142448893197,-1.11905477556631,1.0858297383604,1.5142448893197,-0.325669808039414,0.259767240745478,-0.655203601719348,0.128844928639541,0.148790953498468,-1.51245828714558,-0.371078843356546,-0.88712918864283,0.207992452813795,-0.457228695406805,0.553652819783925,1.12954123964699,-0.792279474686017,0.602881306669787,1.5142448893197,0.281835183142588,-0.90537767947121,0.0350561734518204,-1.44010089909351,-1.51245828714558,0.789822241783773,-0.399300346614389,1.30035560147078,-0.98749588819892,0.211175329121071,-0.456379928391532,0.62601020783599,1.50257434285969,-0.31315049456413,0.249369844808377,-0.199203522763663,-1.07449450726445,0.90376921358424,0.0252953527761753,-1.51245828714558,0.363953391870299,-0.840234811048969,0.0861943861220488,1.11553658389498,0.0878919201525956,-1.51245828714558,-1.51245828714558,1.5142448893197,1.5142448893197,-0.776577284903457
"Fnbp1",0.521732040654781,0.939982528263571,-0.952859563626739,1.52893241982577,1.52893241982577,-1.5972313395894,-1.5972313395894,0.706102176093638,1.46279563777456,-1.5972313395894,1.52893241982577,-1.065181249345,0.735845254055217,0.808447922619817,-0.279668407775842,-0.276158355097147,1.28119659655572,-0.342664616377696,-0.447411977894562,1.49697246648817,0.584912988871303,-0.957662793608112,0.955870135125036,0.850568554764165,1.52893241982577,-0.375548267788634,-0.256021737098314,0.318148985290432,-1.47752006928441,-1.5972313395894,-0.0446796179178999,-0.3269617491309,-0.184896985451059,0.008894870335876,0.677098056590732,0.585282468100639,-1.2626678974253,0.29579549191558,-0.0589045682473513,1.52893241982577,0.455410518988899,0.258478089752605,-0.692561446559255,0.482013023501119,-0.763870937821177,0.34493622941732,-1.14923777401903,-1.5972313395894,-1.14628194018434,0.182180628894641,-0.344696752139046,-0.583749813519689,0.831909853682678,1.33236946981881,-0.0941898346489761,-1.5972313395894,-1.5972313395894,-0.0210329472403713,0.605603825714141,1.52893241982577,0.680792848884096,1.20434491685376,0.333112894078555,1.52893241982577,-0.0718363412741243,0.917074816044715,-0.523524699137857,-0.342479876763028,-0.95692383514944,-1.5972313395894,0.00316794228116223,-0.792505578094748,-0.842200534440491,1.52893241982577,-1.49802616651258,-1.5972313395894,-0.6255009664347,-0.849220639797883,1.52893241982577,0.208228914562857,0.152068071703726
"Ly6a",0.604521677132109,1.44486809280458,-1.79675194787522,1.44486809280458,0.108117560565485,-1.79675194787522,-0.142432843247437,-0.599095727774522,1.44486809280458,0.538406718375419,0.575438320957719,-1.79675194787522,0.255340761075601,1.44486809280458,0.3765515187962,-1.79675194787522,1.44486809280458,-0.193373877043575,0.251185995907831,0.0150869492001969,-0.64859162586013,0.217767232601853,1.11393201509349,-1.02848167576538,0.617527898526868,-0.0445248988591146,0.909084028126042,0.982605307399192,-0.563689902866567,-0.677494340070705,-0.585547580488314,0.10324022754245,1.44486809280458,-0.858316945850615,0.429660256158131,1.17535028279096,-1.57962030736828,-0.94827664383103,-0.0158028266123553,0.217044664746589,-0.632153207152867,0.182361407693899,0.368783914352106,0.019783640259414,0.175858296996519,-0.0416346274380574,-0.142071559319805,-0.491613759303945,0.0972790427365188,0.493426869385211,1.24471679689634,-1.03191387307788,-0.440853367471624,-0.286223846445047,-0.657262440123303,-1.79675194787522,0.245405453065715,1.44486809280458,0.495775214914821,-1.65151580896708,-0.429111639823578,0.534974521062913,0.815511490869305,1.41722987234071,1.29367076909051,1.11266752134678,-0.930935015304684,-1.00156602315678,0.627824490464385,1.07111986966908,-1.79675194787522,-0.525574448501371,-1.79675194787522,-1.79675194787522,1.09351947318227,-0.481136525402612,-1.79675194787522,-0.0680083541552065,1.44486809280458,1.44486809280458,0.0830083275950469
"ENSMUSG00000076498",-0.897009267184595,1.40563167341704,0.273034595709488,0.596825959837325,0.209576869914351,0.589650527945295,-1.81456762037789,-0.888264209566184,1.40563167341704,-0.0308000984686423,0.247472119594132,-0.359300339775624,0.611849520361262,1.40563167341704,-0.768075725374687,-1.11877495909764,0.451971928516977,-0.502136280876339,-0.300327258913006,1.02286722842659,0.450402302790595,-0.0823735151926056,0.523277782944021,0.275052685929121,-0.538910369322991,-1.81456762037789,0.189620199964643,-0.0933608952772753,-1.16922721458847,0.15620959521738,0.00978593817065037,-0.420515743104502,0.372369480964773,-0.133722699669943,1.10695432091131,1.40563167341704,-1.81456762037789,1.123323274915,-1.2620593646916,-0.448096309439491,0.0757102186786724,-0.166460607677327,-0.352797604623473,-1.81456762037789,-0.483300772159761,-1.81456762037789,-0.671431627078913,0.319226438514428,0.187826341991636,-1.71164501917658,0.857832294909903,-0.275437479537527,1.40563167341704,0.200831812295939,0.0324333950798689,-1.81456762037789,-0.00456492561340932,1.30001828525623,1.08363416726221,1.40563167341704,-0.610664688243287,0.432912187553773,-0.01443114446495,1.01703719001431,0.958736805891571,0.705354367204273,-1.81456762037789,-1.327759412953,1.38589923571396,1.01031022261553,0.782714492290218,-1.81456762037789,-0.77233613806058,1.40563167341704,0.738764971951536,-1.2560050940327,-1.81456762037789,0.680240355582169,1.40563167341704,1.40563167341704,0.360485171893599
"ENSMUSG00000076928",0.144101497218649,0.91450929962775,-0.308892298121073,1.42443162484894,1.19278494240362,-1.70345401531616,1.42443162484894,0.291478974247322,1.42443162484894,-0.445221145995119,1.24053749213972,-1.70345401531616,-0.0203170857942803,1.42443162484894,0.583986749493559,-1.03267114019963,1.28117397564064,-0.177994132373878,-0.627804424397859,0.327433835225093,-1.13641589531257,-0.696156113235808,1.07237361110827,0.364886815410271,-1.70345401531616,-1.70345401531616,0.64672049130373,0.389043987629709,-0.0399799003914984,-0.629302543605266,-0.0409162248961281,-0.449528238716414,1.04128763755458,0.182490801908455,0.348220239227866,1.35813984992118,-1.70345401531616,0.868629398900907,0.116199026980692,0.575372564050967,0.210580537047339,-0.306083324607185,-0.971622782497788,-1.70345401531616,-0.717691576842285,-0.0270586222276123,-0.79484471602375,-1.25589090210329,0.114326377971432,0.137359960785317,-1.70345401531616,-0.533797444133064,-1.70345401531616,-0.857765722734849,-0.126121754817406,-1.60233096881618,0.479305669875987,0.979115690447181,0.333988106757499,1.42443162484894,-0.625557245586748,-1.35663941880141,0.964696293075888,1.20945151858602,1.03286071701291,-0.286420510009966,-1.32124635252642,-0.135859529665553,0.322003153098242,1.42443162484894,0.167509609834384,0.313014437853799,-1.41525333279122,1.42443162484894,1.42443162484894,-0.118256628978519,-1.70345401531616,0.888479478399051,1.42443162484894,0.232677795356594,0.244100954313073
"ENSMUSG00000078240",-0.657811133556208,-1.32364111694167,-0.346633671484292,-0.319698036954149,-0.397669610594037,-1.15824686982676,-1.51124544866916,-0.0085205748822341,-0.5767679524699,-0.189745414221003,-0.0782224361663763,-1.51124544866916,-0.586691607296795,-0.425077800115937,0.456709814502429,-0.718534449996969,-0.714754010062914,0.581464332326249,-0.453194822125472,-1.22416829117685,1.74394961204821,-0.355375938831795,-0.288745684994073,1.74394961204821,-1.51124544866916,1.12584768283019,0.43828016982391,1.74394961204821,-0.389163620742413,-1.51124544866916,1.45120179465481,-1.17218724208359,-0.121697495408011,1.16105302971608,0.497113266297643,-0.458156649538919,-1.51124544866916,0.244532623203583,0.929501083755202,0.0718137737164381,1.74394961204821,0.978883080393798,1.23335394345489,-0.184311031815799,-0.419407140214854,-0.628040169075523,1.74394961204821,0.46119908692412,1.08662561851437,0.631791438948358,0.0746491036669797,0.822939933114023,-0.40782954291681,-0.343798341533751,0.979591912881434,-1.51124544866916,1.74394961204821,-0.752085854411708,-0.296306564862183,0.781118816343538,1.74394961204821,-1.51124544866916,0.352511438820034,0.667233063330126,1.29762142233382,0.0117992897633122,1.74394961204821,-1.45123096471603,-0.920315431477163,-1.51124544866916,0.661798680924922,-1.51124544866916,-0.145088967499977,0.171050321985386,0.399530660499845,1.74394961204821,-1.09775983088188,-0.691126260475069,-0.503049373755825,-0.119098442953347,0.260599492923318
"Sf3b5",0.87439674565071,0.831026925769186,-0.056766169330321,0.327979955559235,0.542896736259261,0.373282094148352,-0.894104275953798,-1.3284465810049,0.974877318445527,0.052087784530731,-1.01734326908248,-1.56053952799464,1.25055478739541,1.41415777130492,-0.715042742383547,-0.502487684548357,0.510476722387429,-0.287141499691089,-0.111085795221537,1.41415777130492,0.69254408505838,0.844982560879577,0.423522380545761,-1.73058357426279,1.41415777130492,-0.78117098259894,0.427816422118188,-1.73058357426279,0.615466038833296,-1.73058357426279,-1.09356250699308,-1.73058357426279,1.41415777130492,-0.777306345183755,-0.645264566831591,1.41415777130492,-1.73058357426279,0.681164874891445,-0.152093892238225,1.14792719381438,-0.421115596750845,1.41415777130492,-0.53812822959951,-0.283920968511768,-0.644191056438484,0.501888639242573,0.191858837713265,-0.955079666282277,-0.21714862206051,-0.461908991688912,0.977668445467605,-0.183869799874193,1.30680673199422,0.408707937120883,-0.790617874058282,-1.73058357426279,0.692758787137002,1.06011404365822,0.751157752522023,-1.39221309835546,0.832959244476778,-1.73058357426279,1.16767978504755,-0.685628557612415,0.207102685295385,-0.0464604695564938,-0.853740285172974,-0.158534954596867,0.531732228170948,1.41415777130492,-0.658790797784739,0.701990976517722,-0.191384372625941,1.37293497220961,1.41415777130492,0.171032736086988,-1.73058357426279,-0.474576414327575,-1.73058357426279,1.41415777130492,0.280101392026662
"Bnip3",-1.15633901065983,1.42006522445196,-0.891654317279529,1.42006522445196,0.568008326452508,-1.68975510564313,-0.133271220731208,0.183870801461727,1.42006522445196,0.908231573323,1.02903330767437,-1.68975510564313,0.0270983273531215,1.2904206832436,0.535934416835641,0.77858703211464,1.42006522445196,0.0443343068201286,0.672773105995448,-1.09473911882557,-1.68975510564313,0.141605182246979,0.859521196568414,-0.195620502977077,0.855324610263403,0.00776405473360873,0.30632119471864,0.738569584134719,-1.23607415045503,-1.68975510564313,0.0341425972222458,-0.667886340373078,1.09722783513079,-1.68975510564313,-0.0469414453138496,1.42006522445196,-0.59489571428236,-1.54212519455615,0.398346337264227,1.24111079415972,0.299276924849515,-0.440521289490903,0.13261249730767,0.379761455056323,0.0266486931061558,-0.132521830319598,0.47013793869637,-1.33289539163492,-0.859730285744985,0.490671235974457,0.411385730426223,-0.113187557700086,-0.75781318976616,-0.526851064908262,-0.838747354219933,-1.68975510564313,0.106683589065998,1.10876844746957,0.749960318391176,1.01629367067702,-0.630566697874949,-0.160848787878419,0.978374515849603,1.42006522445196,1.21638091057663,1.42006522445196,-0.551281192326715,-1.68975510564313,-1.68975510564313,0.443159883878446,-1.16907864765719,-1.68975510564313,-1.02054946807628,-0.3305107770667,1.27902994898714,-0.602089862233806,-1.35672600672408,-0.14676024814017,1.42006522445196,1.42006522445196,0.1300645699082
"Ube2d3",0.42994407338445,1.44517650682826,0.50478790948282,1.44517650682826,1.28469047021931,0.683519458374449,-0.21739925525742,-0.480097396388763,1.44517650682826,-1.6371979967653,1.22120353462343,-1.6371979967653,1.44517650682826,-0.340463373817178,-1.43929004210717,0.870815227317136,1.44517650682826,-0.676143564079269,-0.941820564358806,0.628596742829625,-0.779100383388718,-0.131570876050086,1.176148290007,0.568461023775463,0.59731872177359,-0.228756155759909,0.269271858078745,0.4660627405563,-1.6371979967653,-1.6371979967653,-0.457755952777309,-1.6371979967653,0.85796889724055,-0.0535620021067601,0.640884536815925,0.951989139105417,-0.476746179847045,1.18434015266454,-0.268226039473477,1.43381960632577,-0.116490401612354,-0.956528681403012,-0.109601789832156,0.72317552078478,-0.346979628203852,-1.16020817566076,-0.823597091914863,-0.817825552315237,-0.497970551277925,-0.335250370307838,0.875283516039426,-0.50895509438689,-1.6371979967653,-1.14270737816513,-0.775190630756713,-1.6371979967653,0.170969506188349,0.371670141297908,-0.214048038715702,1.15436538248583,-0.0343855963402624,-1.13619112377845,0.299432806954208,1.44517650682826,1.10316624087625,0.327918147558812,-0.602230621464709,0.692828393212555,1.19830355492169,-1.6371979967653,-0.510444523960988,0.730064132564977,-0.440441333978432,1.44517650682826,1.44517650682826,-1.1423350207716,-1.60703704788984,-1.6371979967653,0.175810152304165,1.44517650682826,-0.0952660301814731
"Eif5a",-0.00802649930453705,-0.0237467932792253,0.0599076282289404,1.20973484466331,1.13618632642459,-1.54749243068298,-1.54749243068298,-0.989421994581532,1.46154026779359,-0.156527133458293,0.859958303726488,-1.54749243068298,1.08734112728895,1.25015845774108,-1.19603157253458,1.26391371496894,1.46154026779359,-1.29877492244058,-1.00598444716201,-0.0790485417258988,-0.180949733026112,0.570255743335798,1.46154026779359,0.123350243198219,1.46154026779359,-1.21764697674978,0.308625136471335,-0.288465315031573,-0.396542336107557,-0.261516239646392,-1.54749243068298,0.375717105399025,1.46154026779359,-1.08935814913491,0.307502258330286,0.436071805480418,-0.641891209926806,0.759741429637849,-0.37604981003341,1.35767403974654,-0.422929972422214,-0.383067798414967,-0.831096176693596,-1.0275998513772,-1.54749243068298,-0.455774158047903,0.804656555279817,-0.745757437973856,-0.806112138055251,-0.601186877313773,0.617978064330387,-0.83165761576412,0.626118930852995,0.59018683033942,-1.54749243068298,-1.54749243068298,0.452072818990369,1.28468696057835,0.187635016773285,0.617697344795126,1.06741004028533,0.0537317984531692,1.15190662039928,1.02361779278441,0.897013282381112,0.175283357221743,-1.40488690676973,-0.97819321317104,0.0938746919956766,0.878485793053801,-0.87208122884189,-1.54749243068298,-0.515286699523509,1.46154026779359,1.46154026779359,0.0818037519793984,-1.54749243068298,-0.982404006199974,1.46154026779359,1.46154026779359,-0.868712594418743
"Igtp",0.115750364766289,1.31641112599369,0.283879170000688,1.22896434800131,1.31641112599369,-1.87176640447176,1.30073670352336,-0.00651013050229771,1.31641112599369,-0.170844075559668,0.546219503977816,-1.85526701239772,0.144954288737328,1.05803064611433,0.552159285124468,0.773251138916514,-0.110951282330928,-0.0456136897177562,0.112285492430742,0.207816972539394,-1.87176640447176,0.758071698208403,1.31641112599369,-1.16476745409943,-1.73482145025728,-0.36999173789325,0.606937266810259,0.584333099668833,-0.178928777675945,-0.051058489102187,-0.120850917575348,-1.87176640447176,0.305658367538411,-0.04759361676664,0.178778042489096,-1.01726288895757,0.0972710456433713,-1.18588667595419,0.218871565228996,0.784470725526856,0.577238361076999,-0.414375102572399,0.0401831490672167,0.209796899588278,-0.632167077949638,-1.87176640447176,-0.933940958983706,0.531535045031927,-0.188333431158144,-0.99020388595616,1.31641112599369,1.03971632091215,-0.920411457482999,0.361096324907163,0.241475732370422,-0.796336029086269,0.61238206619469,0.530710075428225,1.15834694992445,0.255830203474831,0.185047811477229,0.76137157662321,0.453162932680268,1.31641112599369,0.553644230411131,-0.0771275285791595,-0.183548607456674,0.727712816792182,1.30651149074927,0.407954598397418,-1.87176640447176,-1.87176640447176,-1.21344066071783,-1.08392043293667,1.31641112599369,0.680194567618966,-1.87176640447176,-1.87176640447176,1.31641112599369,1.31641112599369,-1.87176640447176
"Ifi27l2a",1.39708608801723,1.41293412940949,-0.774325264482585,1.41293412940949,0.459525146521117,-1.54858247511056,1.2787999819735,-0.325067743275726,1.38307550069943,0.667846502213663,0.670373001566054,0.370408623909532,1.41293412940949,0.986874465892767,0.943923976902131,0.0435714804139498,1.41293412940949,-0.0620821288678272,-0.335173740685288,-1.01640983879344,-0.890773916451847,0.328606543715438,1.41293412940949,0.226168479063976,-1.54858247511056,-1.54858247511056,1.15890610361462,-0.0659867187760658,-0.480332612568076,-1.37402433803632,-1.44178045703224,-1.45418327203489,0.893853353372942,-1.11218713242496,-0.207241000750615,0.58607979589994,0.385108256505257,-0.799360576247179,-0.669131018719425,-1.54858247511056,0.28864191759581,0.58998438580818,-1.54858247511056,-0.861374651260396,0.109719827094714,-0.602063945001427,0.0805502436625711,-0.728388912620943,-0.660173430106405,-0.389148954122717,1.41293412940949,-0.258230351317038,1.41293412940949,0.788659107609781,0.587917249974407,-1.54858247511056,0.533482673018361,-0.340226739390069,0.709878264167066,0.09226401338729,-0.754572633182079,-1.54858247511056,0.920496437452695,1.07392385267058,0.827705006692178,0.861697907069792,-0.807858801341584,-0.301180840307673,0.838040685861047,-1.47898890204017,-0.877222692652663,-1.05476669259791,-1.54858247511056,-0.113990206471482,1.02431259266001,-0.47482025034468,-1.54858247511056,1.40099067792547,1.41293412940949,1.41293412940949,-0.576569269718216
"Ly6c1",0.656338723179322,0.606390251863454,-0.394559510321056,1.4650858875911,-1.02958721172015,-1.4252143105128,-1.4252143105128,0.0943634115461632,1.4650858875911,0.667450607767213,1.39621420687803,-1.4252143105128,1.22777563951108,0.898159736290067,0.26588250137312,-1.4252143105128,1.4650858875911,-1.01286437550867,0.400655358998535,-0.648812631931125,0.499892189674555,0.564913217312612,0.803983763941205,-1.33323871134966,-0.998561949801487,-0.867859782569656,1.4650858875911,1.18860899680525,0.508143589121008,0.737202437754571,-0.972157471572834,-1.2485243436994,1.4650858875911,0.00535831618374658,0.489660454360952,0.550720810264711,-1.4252143105128,0.066088616109648,0.656008667201464,-0.943882676136318,-1.00769349852223,1.11698684961003,0.108775855912636,0.852832048664212,0.112186434350504,-0.0448101924506934,-1.22355010804147,-1.32960809559322,-0.888543290515434,0.667450607767213,0.533777936734659,-0.279810048685703,0.773618613978255,-1.28307020271522,0.324632465431872,-1.16006934163341,0.218354440561545,1.4650858875911,0.779119546942557,-1.34600087582684,0.413527542135003,0.485149689330224,0.0993142512140357,1.4650858875911,0.616071893880627,-0.0685742228564812,-1.4252143105128,0.0297824585452501,-0.779404780503669,0.0470553880531607,-0.850586853061746,-1.40695121307132,-1.4252143105128,0.41473774738715,0.723230068025242,-1.4252143105128,-1.4252143105128,-1.29792272171884,1.4650858875911,1.45738458144107,1.4650858875911
"Psme2",0.0497303456792164,1.27932141772065,-0.933467373256483,1.58239202973639,1.58239202973639,1.58239202973639,-1.3896005228076,-1.27522785063593,1.58239202973639,-0.86355410777469,0.73562699392535,-1.3896005228076,0.568649680250389,-0.870341803452535,-0.0133952241247317,1.47073443583585,0.0320823369168225,-1.25147091576347,-0.543174871780455,-0.0646423264924548,0.0714509718483177,0.307323396653396,1.58239202973639,-0.524508708666384,0.814024879004448,-1.11571700220659,-0.5238299390986,-0.96401200380678,-0.369409862427649,-0.0497093960011982,-0.952812305938338,-0.45595298232016,1.46632243364525,-0.768526368284874,0.417962836202253,0.865611366156062,0.266597222586332,-0.539102254373747,0.0174887912094573,1.11573795188461,-0.350743699313578,0.253021831230644,-1.27488846585203,-0.104689730991734,-1.13064993269785,-0.877129499130378,-0.762078057390922,-0.562180419678417,-0.355834471071961,-0.0324007720226957,1.58239202973639,0.0317429521329296,1.58239202973639,-0.248249494578134,-1.3896005228076,-1.3896005228076,0.407781292685486,1.40421501819298,0.190914415778372,1.58239202973639,1.03666129723773,-0.430499123528244,0.0385306478107743,0.296802468352737,-0.363640321101481,-0.952472921154447,-0.697594948451404,-1.3896005228076,1.51553322730962,1.303417737377,-1.3896005228076,-1.3896005228076,-1.07533021292342,1.44358365312448,-0.339883386229027,0.602248773855717,-1.3896005228076,1.03224929504713,0.866629520507738,1.58239202973639,-1.3896005228076
"Tceb1",1.16448786218331,0.971121294805225,-0.106578900327432,1.30227601498566,1.33093363500127,-0.140446996709521,-1.13999004634505,-0.966596971705117,0.72883414376412,-1.6040119138706,-1.02101750264386,-1.61038027387407,-1.61038027387407,1.31038120044462,-1.34435650827458,-0.662652516994053,-0.323971553173154,-0.710994158838575,-1.0027808353612,1.33093363500127,-1.61038027387407,0.997173676637602,1.33093363500127,-1.04620147174849,1.33093363500127,-0.630521246067456,-0.332076738632116,-0.573206006036226,1.09559378578214,1.33093363500127,-0.553811455116568,-0.0947105930482371,1.33093363500127,-0.0486847184777052,0.783833616521361,1.10225161669486,-1.61038027387407,1.09848849487462,-0.731836064304476,0.970252882077479,-0.0524478402979377,-0.873966280745554,-0.00844826209214533,0.697571285565268,0.0063147542795352,-1.14838470271326,0.752570758322508,0.32473275445303,-0.177209802184098,0.148444970720614,1.33093363500127,-0.798414373431662,-0.873966280745554,1.33093363500127,-0.759335800683096,-1.61038027387407,-1.1593845972647,1.24322394949894,0.0749193597714605,1.16361944945557,0.628677209164093,0.58930916550628,0.430968578147278,0.569625143677372,0.4370474672415,-1.61038027387407,-1.61038027387407,0.393337359944956,1.33093363500127,0.895279916582084,-0.180104511276584,-0.367392189560449,0.223996878034507,-0.184446574915313,0.780070494701129,0.663703189183178,-1.61038027387407,0.303311907168631,-1.61038027387407,1.24032924040645,-0.958781257155404
"ENSMUSG00000081051",0.303489101001638,1.43606233082177,-1.05219203725843,1.68956368187853,0.643828859535025,-1.27463195794856,-1.49473392151431,-0.458016933793376,1.68956368187853,-0.273986308717914,0.814165735739174,-1.49473392151431,0.932399567457347,1.68956368187853,-0.309389659458385,0.80280994399223,1.13312988627831,-1.49473392151431,-0.50611205178043,-0.322415420579878,0.126472347299289,-0.43430336867476,1.68956368187853,-0.82173626357047,0.186591244783106,-1.32105710656106,0.4875197260771,-0.558549090141315,0.639820933036104,-0.277994235216835,-0.217875337733019,-0.196833723613683,1.68956368187853,-1.49473392151431,-0.635367681370637,0.722651414013808,0.184921275408555,0.458128265085012,-0.632361736496446,0.978156728320029,-0.0234909025353429,0.0189263195782381,-0.0839437938940701,-0.417937668804165,-1.49473392151431,-1.49473392151431,-1.14671230385799,0.143840028794613,-1.27763790282275,-0.196499729738772,0.900336155465977,0.152523869542276,1.68956368187853,-0.138384795504416,-0.776647090457607,-1.49473392151431,-0.0745919653965885,0.434748693841307,0.284451450131763,1.50954098330199,0.669212394028192,-1.21050513396582,0.73066726701165,1.4998551609296,0.544632678686727,0.645498828909576,-1.49473392151431,-1.33475085543237,0.0553316519434381,-0.61399207337639,-0.54218339027072,-1.05720194538209,-0.258288596597139,1.68956368187853,1.01523004843505,-0.720870113347621,-1.49473392151431,-0.368506575317472,1.68956368187853,1.68956368187853,-0.673442983110388
